номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 06:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 06:00:00,2645,-70
2025-06-29 06:05:00,2600,-39
2025-06-29 06:10:00,2610,-75
2025-06-29 06:15:00,2625,-58
2025-06-29 06:20:00,2675,-46
2025-06-29 06:25:00,2620,-36
2025-06-29 06:30:00,2610,-50
2025-06-29 06:35:00,2645,-52
2025-06-29 06:40:00,2700,-68
2025-06-29 06:45:00,2615,-56
2025-06-29 06:50:00,2665,-46
2025-06-29 06:55:00,2610,-71
2025-06-29 07:00:00,2675,-58
2025-06-29 07:05:00,2645,-64
2025-06-29 07:10:00,2600,-68
2025-06-29 07:15:00,2615,-41
2025-06-29 07:20:00,2620,-44
2025-06-29 07:25:00,2625,-41
2025-06-29 07:30:00,2605,-53
2025-06-29 07:35:00,2680,-60
2025-06-29 07:40:00,2700,-36
2025-06-29 07:45:00,2605,-58
2025-06-29 07:50:00,2700,-54
2025-06-29 07:55:00,2610,-51
