номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 21:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 21:30:00,2465,-49
2025-06-29 21:35:00,2490,-54
2025-06-29 21:40:00,2435,-55
2025-06-29 21:45:00,2430,-38
2025-06-29 21:50:00,2420,-38
2025-06-29 21:55:00,2425,-50
2025-06-29 22:00:00,2485,-68
2025-06-29 22:05:00,2440,-40
2025-06-29 22:10:00,2415,-43
2025-06-29 22:15:00,2430,-39
2025-06-29 22:20:00,2435,-68
2025-06-29 22:25:00,2465,-43
2025-06-29 22:30:00,2480,-52
2025-06-29 22:35:00,2470,-38
2025-06-29 22:40:00,2470,-56
2025-06-29 22:45:00,2475,-40
2025-06-29 22:50:00,2465,-69
2025-06-29 22:55:00,2435,-53
2025-06-29 23:00:00,2410,-65
2025-06-29 23:05:00,2445,-71
2025-06-29 23:10:00,2435,-43
2025-06-29 23:15:00,2485,-68
2025-06-29 23:20:00,2420,-75
2025-06-29 23:25:00,2425,-55
