номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 10:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 10:30:00,2505,-70
2025-07-04 10:35:00,2525,-51
2025-07-04 10:40:00,2545,-46
2025-07-04 10:45:00,2520,-75
2025-07-04 10:50:00,2510,-42
2025-07-04 10:55:00,2545,-55
2025-07-04 11:00:00,2565,-73
2025-07-04 11:05:00,2530,-60
2025-07-04 11:10:00,2595,-38
2025-07-04 11:15:00,2575,-55
2025-07-04 11:20:00,2600,-67
2025-07-04 11:25:00,2570,-48
2025-07-04 11:30:00,2545,-63
2025-07-04 11:35:00,2520,-39
2025-07-04 11:40:00,2565,-70
2025-07-04 11:45:00,2570,-44
2025-07-04 11:50:00,2500,-63
2025-07-04 11:55:00,2540,-46
2025-07-04 12:00:00,2570,-45
2025-07-04 12:05:00,2540,-42
2025-07-04 12:10:00,2510,-46
2025-07-04 12:15:00,2560,-41
2025-07-04 12:20:00,2565,-67
2025-07-04 12:25:00,2565,-50
