номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 08:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 08:10:00,2700,-69
2025-06-25 08:15:00,2670,-52
2025-06-25 08:20:00,2660,-64
2025-06-25 08:25:00,2650,-38
2025-06-25 08:30:00,2655,-72
2025-06-25 08:35:00,2660,-47
2025-06-25 08:40:00,2685,-56
2025-06-25 08:45:00,2655,-46
2025-06-25 08:50:00,2680,-45
2025-06-25 08:55:00,2665,-67
2025-06-25 09:00:00,2600,-35
2025-06-25 09:05:00,2670,-38
2025-06-25 09:10:00,2640,-56
2025-06-25 09:15:00,2630,-41
2025-06-25 09:20:00,2600,-37
2025-06-25 09:25:00,2685,-62
2025-06-25 09:30:00,2615,-60
2025-06-25 09:35:00,2605,-68
2025-06-25 09:40:00,2695,-58
2025-06-25 09:45:00,2675,-58
2025-06-25 09:50:00,2680,-37
2025-06-25 09:55:00,2630,-53
2025-06-25 10:00:00,2655,-51
2025-06-25 10:05:00,2600,-46
