номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 08:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 08:40:00,2435,-49
2025-06-26 08:45:00,2450,-73
2025-06-26 08:50:00,2460,-67
2025-06-26 08:55:00,2475,-52
2025-06-26 09:00:00,2500,-66
2025-06-26 09:05:00,2400,-48
2025-06-26 09:10:00,2455,-69
2025-06-26 09:15:00,2470,-39
2025-06-26 09:20:00,2445,-74
2025-06-26 09:25:00,2500,-50
2025-06-26 09:30:00,2405,-57
2025-06-26 09:35:00,2435,-73
2025-06-26 09:40:00,2430,-58
2025-06-26 09:45:00,2490,-38
2025-06-26 09:50:00,2400,-68
2025-06-26 09:55:00,2485,-68
2025-06-26 10:00:00,2495,-67
2025-06-26 10:05:00,2480,-47
2025-06-26 10:10:00,2475,-37
2025-06-26 10:15:00,2400,-37
2025-06-26 10:20:00,2500,-48
2025-06-26 10:25:00,2470,-67
2025-06-26 10:30:00,2435,-67
2025-06-26 10:35:00,2425,-60
