номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 15:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 15:00:00,2510,-70
2025-07-01 15:05:00,2550,-40
2025-07-01 15:10:00,2560,-68
2025-07-01 15:15:00,2575,-57
2025-07-01 15:20:00,2520,-61
2025-07-01 15:25:00,2600,-58
2025-07-01 15:30:00,2580,-74
2025-07-01 15:35:00,2595,-59
2025-07-01 15:40:00,2525,-53
2025-07-01 15:45:00,2570,-39
2025-07-01 15:50:00,2575,-41
2025-07-01 15:55:00,2575,-46
2025-07-01 16:00:00,2545,-65
2025-07-01 16:05:00,2595,-37
2025-07-01 16:10:00,2565,-56
2025-07-01 16:15:00,2570,-61
2025-07-01 16:20:00,2570,-68
2025-07-01 16:25:00,2580,-49
2025-07-01 16:30:00,2550,-68
2025-07-01 16:35:00,2510,-62
2025-07-01 16:40:00,2540,-41
2025-07-01 16:45:00,2600,-39
2025-07-01 16:50:00,2570,-53
2025-07-01 16:55:00,2505,-42
