номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 03:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 03:50:00,2555,-36
2025-06-26 03:55:00,2550,-45
2025-06-26 04:00:00,2560,-67
2025-06-26 04:05:00,2595,-40
2025-06-26 04:10:00,2505,-65
2025-06-26 04:15:00,2540,-48
2025-06-26 04:20:00,2565,-55
2025-06-26 04:25:00,2510,-63
2025-06-26 04:30:00,2535,-71
2025-06-26 04:35:00,2560,-41
2025-06-26 04:40:00,2540,-42
2025-06-26 04:45:00,2565,-70
2025-06-26 04:50:00,2590,-50
2025-06-26 04:55:00,2550,-48
2025-06-26 05:00:00,2535,-55
2025-06-26 05:05:00,2510,-36
2025-06-26 05:10:00,2545,-68
2025-06-26 05:15:00,2515,-39
2025-06-26 05:20:00,2535,-40
2025-06-26 05:25:00,2505,-69
2025-06-26 05:30:00,2585,-43
2025-06-26 05:35:00,2595,-70
2025-06-26 05:40:00,2555,-40
2025-06-26 05:45:00,2560,-52
