номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 09:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 09:30:00,2580,-61
2025-06-30 09:35:00,2575,-37
2025-06-30 09:40:00,2510,-47
2025-06-30 09:45:00,2555,-70
2025-06-30 09:50:00,2535,-58
2025-06-30 09:55:00,2590,-62
2025-06-30 10:00:00,2565,-67
2025-06-30 10:05:00,2505,-45
2025-06-30 10:10:00,2580,-74
2025-06-30 10:15:00,2540,-58
2025-06-30 10:20:00,2555,-60
2025-06-30 10:25:00,2585,-58
2025-06-30 10:30:00,2505,-38
2025-06-30 10:35:00,2590,-60
2025-06-30 10:40:00,2505,-35
2025-06-30 10:45:00,2575,-39
2025-06-30 10:50:00,2555,-70
2025-06-30 10:55:00,2500,-40
2025-06-30 11:00:00,2515,-73
2025-06-30 11:05:00,2600,-64
2025-06-30 11:10:00,2500,-60
2025-06-30 11:15:00,2580,-44
2025-06-30 11:20:00,2540,-65
2025-06-30 11:25:00,2560,-39
