номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 06:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 06:50:00,2445,-42
2025-06-28 06:55:00,2470,-42
2025-06-28 07:00:00,2450,-68
2025-06-28 07:05:00,2495,-48
2025-06-28 07:10:00,2410,-52
2025-06-28 07:15:00,2425,-71
2025-06-28 07:20:00,2420,-59
2025-06-28 07:25:00,2435,-38
2025-06-28 07:30:00,2445,-57
2025-06-28 07:35:00,2400,-60
2025-06-28 07:40:00,2435,-44
2025-06-28 07:45:00,2485,-69
2025-06-28 07:50:00,2410,-46
2025-06-28 07:55:00,2485,-72
2025-06-28 08:00:00,2400,-57
2025-06-28 08:05:00,2420,-59
2025-06-28 08:10:00,2500,-61
2025-06-28 08:15:00,2405,-41
2025-06-28 08:20:00,2480,-57
2025-06-28 08:25:00,2430,-63
2025-06-28 08:30:00,2450,-51
2025-06-28 08:35:00,2440,-40
2025-06-28 08:40:00,2460,-73
2025-06-28 08:45:00,2430,-51
