номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 22:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 22:50:00,2635,-56
2025-06-26 22:55:00,2605,-53
2025-06-26 23:00:00,2615,-44
2025-06-26 23:05:00,2655,-53
2025-06-26 23:10:00,2660,-46
2025-06-26 23:15:00,2600,-75
2025-06-26 23:20:00,2615,-50
2025-06-26 23:25:00,2645,-48
2025-06-26 23:30:00,2625,-61
2025-06-26 23:35:00,2625,-59
2025-06-26 23:40:00,2665,-66
2025-06-26 23:45:00,2615,-48
2025-06-26 23:50:00,2670,-46
2025-06-26 23:55:00,2660,-50
2025-06-27 00:00:00,2630,-36
2025-06-27 00:05:00,2610,-41
2025-06-27 00:10:00,2630,-67
2025-06-27 00:15:00,2700,-68
2025-06-27 00:20:00,2640,-74
2025-06-27 00:25:00,2655,-42
2025-06-27 00:30:00,2670,-61
2025-06-27 00:35:00,2660,-62
2025-06-27 00:40:00,2605,-60
2025-06-27 00:45:00,2685,-43
