номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 18:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 18:10:00,2615,-71
2025-07-02 18:15:00,2620,-36
2025-07-02 18:20:00,2655,-52
2025-07-02 18:25:00,2700,-45
2025-07-02 18:30:00,2700,-65
2025-07-02 18:35:00,2640,-64
2025-07-02 18:40:00,2665,-43
2025-07-02 18:45:00,2660,-41
2025-07-02 18:50:00,2700,-63
2025-07-02 18:55:00,2640,-37
2025-07-02 19:00:00,2665,-74
2025-07-02 19:05:00,2690,-63
2025-07-02 19:10:00,2695,-38
2025-07-02 19:15:00,2700,-43
2025-07-02 19:20:00,2625,-59
2025-07-02 19:25:00,2620,-38
2025-07-02 19:30:00,2615,-59
2025-07-02 19:35:00,2625,-35
2025-07-02 19:40:00,2700,-47
2025-07-02 19:45:00,2680,-52
2025-07-02 19:50:00,2655,-73
2025-07-02 19:55:00,2605,-65
2025-07-02 20:00:00,2660,-60
2025-07-02 20:05:00,2675,-42
