номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 15:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 15:00:00,2550,-69
2025-06-30 15:05:00,2580,-54
2025-06-30 15:10:00,2565,-55
2025-06-30 15:15:00,2520,-35
2025-06-30 15:20:00,2510,-48
2025-06-30 15:25:00,2545,-48
2025-06-30 15:30:00,2550,-60
2025-06-30 15:35:00,2535,-75
2025-06-30 15:40:00,2550,-56
2025-06-30 15:45:00,2585,-68
2025-06-30 15:50:00,2515,-47
2025-06-30 15:55:00,2575,-73
2025-06-30 16:00:00,2540,-50
2025-06-30 16:05:00,2515,-50
2025-06-30 16:10:00,2515,-60
2025-06-30 16:15:00,2585,-45
2025-06-30 16:20:00,2505,-44
2025-06-30 16:25:00,2565,-38
2025-06-30 16:30:00,2550,-39
2025-06-30 16:35:00,2510,-54
2025-06-30 16:40:00,2510,-48
2025-06-30 16:45:00,2525,-37
2025-06-30 16:50:00,2530,-43
2025-06-30 16:55:00,2515,-57
