номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 10:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-04 10:20:00,2605,-52
2025-07-04 10:25:00,2630,-60
2025-07-04 10:30:00,2660,-37
2025-07-04 10:35:00,2625,-43
2025-07-04 10:40:00,2645,-69
2025-07-04 10:45:00,2615,-45
2025-07-04 10:50:00,2605,-48
2025-07-04 10:55:00,2690,-55
2025-07-04 11:00:00,2635,-51
2025-07-04 11:05:00,2645,-36
2025-07-04 11:10:00,2640,-57
2025-07-04 11:15:00,2675,-66
2025-07-04 11:20:00,2690,-39
2025-07-04 11:25:00,2625,-74
2025-07-04 11:30:00,2675,-39
2025-07-04 11:35:00,2620,-63
2025-07-04 11:40:00,2685,-44
2025-07-04 11:45:00,2610,-54
2025-07-04 11:50:00,2685,-61
2025-07-04 11:55:00,2655,-70
2025-07-04 12:00:00,2615,-53
2025-07-04 12:05:00,2675,-36
2025-07-04 12:10:00,2635,-38
2025-07-04 12:15:00,2615,-38
