номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 05:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-02 05:50:00,2425,-54
2025-07-02 05:55:00,2425,-45
2025-07-02 06:00:00,2435,-68
2025-07-02 06:05:00,2500,-50
2025-07-02 06:10:00,2460,-38
2025-07-02 06:15:00,2455,-73
2025-07-02 06:20:00,2410,-58
2025-07-02 06:25:00,2500,-73
2025-07-02 06:30:00,2410,-51
2025-07-02 06:35:00,2500,-71
2025-07-02 06:40:00,2460,-39
2025-07-02 06:45:00,2455,-65
2025-07-02 06:50:00,2500,-60
2025-07-02 06:55:00,2500,-71
2025-07-02 07:00:00,2490,-56
2025-07-02 07:05:00,2455,-43
2025-07-02 07:10:00,2400,-47
2025-07-02 07:15:00,2475,-63
2025-07-02 07:20:00,2475,-36
2025-07-02 07:25:00,2490,-61
2025-07-02 07:30:00,2475,-47
2025-07-02 07:35:00,2500,-71
2025-07-02 07:40:00,2470,-41
2025-07-02 07:45:00,2415,-52
