номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 10:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 10:00:00,2535,-43
2025-06-26 10:05:00,2555,-36
2025-06-26 10:10:00,2590,-54
2025-06-26 10:15:00,2535,-54
2025-06-26 10:20:00,2520,-39
2025-06-26 10:25:00,2590,-35
2025-06-26 10:30:00,2580,-51
2025-06-26 10:35:00,2520,-41
2025-06-26 10:40:00,2510,-72
2025-06-26 10:45:00,2500,-45
2025-06-26 10:50:00,2530,-62
2025-06-26 10:55:00,2500,-42
2025-06-26 11:00:00,2550,-58
2025-06-26 11:05:00,2590,-39
2025-06-26 11:10:00,2555,-47
2025-06-26 11:15:00,2560,-64
2025-06-26 11:20:00,2515,-62
2025-06-26 11:25:00,2540,-54
2025-06-26 11:30:00,2510,-38
2025-06-26 11:35:00,2500,-48
2025-06-26 11:40:00,2590,-44
2025-06-26 11:45:00,2550,-75
2025-06-26 11:50:00,2500,-35
2025-06-26 11:55:00,2515,-44
