номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 05:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-28 05:00:00,2660,-71
2025-06-28 05:05:00,2695,-71
2025-06-28 05:10:00,2630,-67
2025-06-28 05:15:00,2700,-43
2025-06-28 05:20:00,2645,-46
2025-06-28 05:25:00,2675,-38
2025-06-28 05:30:00,2625,-43
2025-06-28 05:35:00,2675,-67
2025-06-28 05:40:00,2695,-69
2025-06-28 05:45:00,2605,-68
2025-06-28 05:50:00,2645,-59
2025-06-28 05:55:00,2615,-73
2025-06-28 06:00:00,2600,-47
2025-06-28 06:05:00,2665,-42
2025-06-28 06:10:00,2640,-56
2025-06-28 06:15:00,2640,-75
2025-06-28 06:20:00,2620,-70
2025-06-28 06:25:00,2640,-40
2025-06-28 06:30:00,2625,-61
2025-06-28 06:35:00,2640,-43
2025-06-28 06:40:00,2635,-37
2025-06-28 06:45:00,2670,-43
2025-06-28 06:50:00,2700,-35
2025-06-28 06:55:00,2635,-44
