номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 02:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 02:20:00,2410,-72
2025-06-28 02:25:00,2435,-43
2025-06-28 02:30:00,2490,-42
2025-06-28 02:35:00,2425,-48
2025-06-28 02:40:00,2455,-65
2025-06-28 02:45:00,2435,-62
2025-06-28 02:50:00,2440,-57
2025-06-28 02:55:00,2440,-52
2025-06-28 03:00:00,2465,-63
2025-06-28 03:05:00,2470,-63
2025-06-28 03:10:00,2500,-59
2025-06-28 03:15:00,2430,-60
2025-06-28 03:20:00,2400,-65
2025-06-28 03:25:00,2470,-63
2025-06-28 03:30:00,2445,-50
2025-06-28 03:35:00,2500,-56
2025-06-28 03:40:00,2495,-61
2025-06-28 03:45:00,2485,-64
2025-06-28 03:50:00,2480,-45
2025-06-28 03:55:00,2425,-52
2025-06-28 04:00:00,2425,-63
2025-06-28 04:05:00,2465,-42
2025-06-28 04:10:00,2430,-35
2025-06-28 04:15:00,2485,-47
