номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 03:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 03:50:00,2565,-42
2025-06-27 03:55:00,2570,-58
2025-06-27 04:00:00,2535,-42
2025-06-27 04:05:00,2590,-61
2025-06-27 04:10:00,2575,-54
2025-06-27 04:15:00,2525,-39
2025-06-27 04:20:00,2530,-67
2025-06-27 04:25:00,2500,-54
2025-06-27 04:30:00,2580,-70
2025-06-27 04:35:00,2575,-75
2025-06-27 04:40:00,2590,-69
2025-06-27 04:45:00,2540,-47
2025-06-27 04:50:00,2515,-35
2025-06-27 04:55:00,2500,-48
2025-06-27 05:00:00,2510,-53
2025-06-27 05:05:00,2515,-48
2025-06-27 05:10:00,2595,-69
2025-06-27 05:15:00,2500,-64
2025-06-27 05:20:00,2565,-42
2025-06-27 05:25:00,2545,-59
2025-06-27 05:30:00,2565,-74
2025-06-27 05:35:00,2580,-68
2025-06-27 05:40:00,2590,-39
2025-06-27 05:45:00,2600,-38
