номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 00:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 00:00:00,2610,-37
2025-06-26 00:05:00,2685,-35
2025-06-26 00:10:00,2675,-39
2025-06-26 00:15:00,2620,-35
2025-06-26 00:20:00,2690,-46
2025-06-26 00:25:00,2660,-70
2025-06-26 00:30:00,2665,-57
2025-06-26 00:35:00,2700,-58
2025-06-26 00:40:00,2660,-67
2025-06-26 00:45:00,2660,-40
2025-06-26 00:50:00,2615,-59
2025-06-26 00:55:00,2665,-38
2025-06-26 01:00:00,2600,-46
2025-06-26 01:05:00,2695,-61
2025-06-26 01:10:00,2675,-47
2025-06-26 01:15:00,2610,-43
2025-06-26 01:20:00,2700,-62
2025-06-26 01:25:00,2670,-38
2025-06-26 01:30:00,2675,-70
2025-06-26 01:35:00,2700,-71
2025-06-26 01:40:00,2695,-35
2025-06-26 01:45:00,2650,-38
2025-06-26 01:50:00,2640,-63
2025-06-26 01:55:00,2670,-44
