номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 18:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-03 18:20:00,2510,-46
2025-07-03 18:25:00,2580,-60
2025-07-03 18:30:00,2525,-64
2025-07-03 18:35:00,2520,-53
2025-07-03 18:40:00,2555,-72
2025-07-03 18:45:00,2500,-73
2025-07-03 18:50:00,2510,-49
2025-07-03 18:55:00,2510,-58
2025-07-03 19:00:00,2510,-41
2025-07-03 19:05:00,2575,-70
2025-07-03 19:10:00,2515,-35
2025-07-03 19:15:00,2560,-58
2025-07-03 19:20:00,2530,-53
2025-07-03 19:25:00,2510,-52
2025-07-03 19:30:00,2520,-69
2025-07-03 19:35:00,2590,-60
2025-07-03 19:40:00,2555,-65
2025-07-03 19:45:00,2570,-53
2025-07-03 19:50:00,2530,-63
2025-07-03 19:55:00,2500,-66
2025-07-03 20:00:00,2560,-65
2025-07-03 20:05:00,2505,-72
2025-07-03 20:10:00,2550,-43
2025-07-03 20:15:00,2555,-61
