номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 23:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 23:40:00,2605,-56
2025-06-27 23:45:00,2630,-62
2025-06-27 23:50:00,2630,-71
2025-06-27 23:55:00,2665,-44
2025-06-28 00:00:00,2690,-75
2025-06-28 00:05:00,2615,-38
2025-06-28 00:10:00,2680,-63
2025-06-28 00:15:00,2660,-62
2025-06-28 00:20:00,2635,-65
2025-06-28 00:25:00,2690,-65
2025-06-28 00:30:00,2685,-46
2025-06-28 00:35:00,2700,-69
2025-06-28 00:40:00,2620,-73
2025-06-28 00:45:00,2685,-73
2025-06-28 00:50:00,2695,-63
2025-06-28 00:55:00,2665,-36
2025-06-28 01:00:00,2640,-45
2025-06-28 01:05:00,2680,-51
2025-06-28 01:10:00,2620,-60
2025-06-28 01:15:00,2685,-62
2025-06-28 01:20:00,2700,-45
2025-06-28 01:25:00,2600,-54
2025-06-28 01:30:00,2630,-44
2025-06-28 01:35:00,2695,-59
