номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 14:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 14:40:00,2420,-71
2025-07-01 14:45:00,2455,-50
2025-07-01 14:50:00,2460,-62
2025-07-01 14:55:00,2420,-69
2025-07-01 15:00:00,2420,-54
2025-07-01 15:05:00,2465,-46
2025-07-01 15:10:00,2485,-66
2025-07-01 15:15:00,2430,-56
2025-07-01 15:20:00,2435,-74
2025-07-01 15:25:00,2480,-36
2025-07-01 15:30:00,2495,-69
2025-07-01 15:35:00,2465,-75
2025-07-01 15:40:00,2410,-44
2025-07-01 15:45:00,2400,-43
2025-07-01 15:50:00,2485,-36
2025-07-01 15:55:00,2480,-38
2025-07-01 16:00:00,2450,-54
2025-07-01 16:05:00,2445,-49
2025-07-01 16:10:00,2495,-44
2025-07-01 16:15:00,2415,-37
2025-07-01 16:20:00,2500,-35
2025-07-01 16:25:00,2420,-66
2025-07-01 16:30:00,2415,-48
2025-07-01 16:35:00,2410,-48
