номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 20:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 20:00:00,2695,-75
2025-07-02 20:05:00,2620,-73
2025-07-02 20:10:00,2650,-70
2025-07-02 20:15:00,2655,-69
2025-07-02 20:20:00,2660,-43
2025-07-02 20:25:00,2695,-68
2025-07-02 20:30:00,2655,-38
2025-07-02 20:35:00,2700,-67
2025-07-02 20:40:00,2675,-37
2025-07-02 20:45:00,2600,-69
2025-07-02 20:50:00,2620,-64
2025-07-02 20:55:00,2690,-69
2025-07-02 21:00:00,2680,-72
2025-07-02 21:05:00,2620,-42
2025-07-02 21:10:00,2605,-39
2025-07-02 21:15:00,2645,-60
2025-07-02 21:20:00,2610,-44
2025-07-02 21:25:00,2605,-43
2025-07-02 21:30:00,2645,-53
2025-07-02 21:35:00,2665,-45
2025-07-02 21:40:00,2695,-70
2025-07-02 21:45:00,2675,-63
2025-07-02 21:50:00,2615,-47
2025-07-02 21:55:00,2665,-42
