номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 20:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-25 20:20:00,2500,-63
2025-06-25 20:25:00,2540,-53
2025-06-25 20:30:00,2540,-73
2025-06-25 20:35:00,2575,-47
2025-06-25 20:40:00,2520,-61
2025-06-25 20:45:00,2585,-75
2025-06-25 20:50:00,2540,-54
2025-06-25 20:55:00,2575,-71
2025-06-25 21:00:00,2525,-57
2025-06-25 21:05:00,2500,-54
2025-06-25 21:10:00,2600,-47
2025-06-25 21:15:00,2535,-36
2025-06-25 21:20:00,2510,-55
2025-06-25 21:25:00,2595,-41
2025-06-25 21:30:00,2535,-46
2025-06-25 21:35:00,2570,-65
2025-06-25 21:40:00,2555,-74
2025-06-25 21:45:00,2550,-70
2025-06-25 21:50:00,2580,-45
2025-06-25 21:55:00,2535,-54
2025-06-25 22:00:00,2520,-50
2025-06-25 22:05:00,2515,-37
2025-06-25 22:10:00,2500,-46
2025-06-25 22:15:00,2570,-52
