номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 13:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-04 13:00:00,2455,-57
2025-07-04 13:05:00,2415,-75
2025-07-04 13:10:00,2450,-44
2025-07-04 13:15:00,2490,-39
2025-07-04 13:20:00,2470,-64
2025-07-04 13:25:00,2475,-41
2025-07-04 13:30:00,2500,-67
2025-07-04 13:35:00,2460,-68
2025-07-04 13:40:00,2460,-66
2025-07-04 13:45:00,2455,-36
2025-07-04 13:50:00,2425,-48
2025-07-04 13:55:00,2400,-64
2025-07-04 14:00:00,2430,-45
2025-07-04 14:05:00,2475,-42
2025-07-04 14:10:00,2460,-42
2025-07-04 14:15:00,2405,-55
2025-07-04 14:20:00,2480,-70
2025-07-04 14:25:00,2490,-37
2025-07-04 14:30:00,2490,-46
2025-07-04 14:35:00,2435,-52
2025-07-04 14:40:00,2460,-41
2025-07-04 14:45:00,2465,-40
2025-07-04 14:50:00,2400,-70
2025-07-04 14:55:00,2490,-51
