номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 04:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 04:40:00,2510,-56
2025-06-26 04:45:00,2535,-75
2025-06-26 04:50:00,2540,-71
2025-06-26 04:55:00,2535,-43
2025-06-26 05:00:00,2500,-60
2025-06-26 05:05:00,2590,-71
2025-06-26 05:10:00,2560,-42
2025-06-26 05:15:00,2525,-38
2025-06-26 05:20:00,2575,-50
2025-06-26 05:25:00,2550,-52
2025-06-26 05:30:00,2500,-74
2025-06-26 05:35:00,2530,-63
2025-06-26 05:40:00,2590,-49
2025-06-26 05:45:00,2505,-40
2025-06-26 05:50:00,2555,-48
2025-06-26 05:55:00,2545,-52
2025-06-26 06:00:00,2540,-62
2025-06-26 06:05:00,2530,-52
2025-06-26 06:10:00,2515,-65
2025-06-26 06:15:00,2590,-40
2025-06-26 06:20:00,2545,-39
2025-06-26 06:25:00,2510,-75
2025-06-26 06:30:00,2565,-56
2025-06-26 06:35:00,2530,-46
