номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 12:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 12:30:00,2610,-59
2025-07-02 12:35:00,2605,-37
2025-07-02 12:40:00,2685,-42
2025-07-02 12:45:00,2695,-68
2025-07-02 12:50:00,2620,-36
2025-07-02 12:55:00,2655,-60
2025-07-02 13:00:00,2690,-45
2025-07-02 13:05:00,2695,-70
2025-07-02 13:10:00,2655,-53
2025-07-02 13:15:00,2700,-62
2025-07-02 13:20:00,2600,-35
2025-07-02 13:25:00,2690,-63
2025-07-02 13:30:00,2685,-75
2025-07-02 13:35:00,2610,-42
2025-07-02 13:40:00,2625,-56
2025-07-02 13:45:00,2620,-45
2025-07-02 13:50:00,2680,-69
2025-07-02 13:55:00,2640,-51
2025-07-02 14:00:00,2645,-46
2025-07-02 14:05:00,2635,-47
2025-07-02 14:10:00,2620,-41
2025-07-02 14:15:00,2680,-66
2025-07-02 14:20:00,2680,-53
2025-07-02 14:25:00,2670,-63
