номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 20:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 20:50:00,2700,-72
2025-06-26 20:55:00,2630,-43
2025-06-26 21:00:00,2640,-69
2025-06-26 21:05:00,2635,-47
2025-06-26 21:10:00,2620,-38
2025-06-26 21:15:00,2655,-72
2025-06-26 21:20:00,2680,-57
2025-06-26 21:25:00,2610,-48
2025-06-26 21:30:00,2690,-61
2025-06-26 21:35:00,2620,-71
2025-06-26 21:40:00,2645,-66
2025-06-26 21:45:00,2675,-74
2025-06-26 21:50:00,2610,-64
2025-06-26 21:55:00,2640,-63
2025-06-26 22:00:00,2685,-74
2025-06-26 22:05:00,2605,-69
2025-06-26 22:10:00,2615,-62
2025-06-26 22:15:00,2680,-48
2025-06-26 22:20:00,2610,-72
2025-06-26 22:25:00,2625,-63
2025-06-26 22:30:00,2640,-60
2025-06-26 22:35:00,2660,-71
2025-06-26 22:40:00,2640,-55
2025-06-26 22:45:00,2695,-38
