номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 07:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-04 07:20:00,2645,-46
2025-07-04 07:25:00,2675,-61
2025-07-04 07:30:00,2605,-49
2025-07-04 07:35:00,2680,-63
2025-07-04 07:40:00,2645,-73
2025-07-04 07:45:00,2700,-67
2025-07-04 07:50:00,2695,-57
2025-07-04 07:55:00,2675,-57
2025-07-04 08:00:00,2685,-40
2025-07-04 08:05:00,2615,-72
2025-07-04 08:10:00,2615,-48
2025-07-04 08:15:00,2620,-64
2025-07-04 08:20:00,2650,-59
2025-07-04 08:25:00,2660,-51
2025-07-04 08:30:00,2630,-52
2025-07-04 08:35:00,2605,-67
2025-07-04 08:40:00,2700,-70
2025-07-04 08:45:00,2685,-69
2025-07-04 08:50:00,2690,-66
2025-07-04 08:55:00,2660,-58
2025-07-04 09:00:00,2685,-57
2025-07-04 09:05:00,2675,-63
2025-07-04 09:10:00,2665,-49
2025-07-04 09:15:00,2625,-60
