номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 11:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 11:10:00,2415,-60
2025-06-28 11:15:00,2470,-63
2025-06-28 11:20:00,2440,-44
2025-06-28 11:25:00,2485,-59
2025-06-28 11:30:00,2490,-40
2025-06-28 11:35:00,2405,-73
2025-06-28 11:40:00,2400,-57
2025-06-28 11:45:00,2405,-59
2025-06-28 11:50:00,2460,-54
2025-06-28 11:55:00,2490,-54
2025-06-28 12:00:00,2415,-46
2025-06-28 12:05:00,2420,-66
2025-06-28 12:10:00,2415,-59
2025-06-28 12:15:00,2485,-75
2025-06-28 12:20:00,2470,-41
2025-06-28 12:25:00,2400,-42
2025-06-28 12:30:00,2455,-46
2025-06-28 12:35:00,2445,-61
2025-06-28 12:40:00,2450,-35
2025-06-28 12:45:00,2475,-37
2025-06-28 12:50:00,2500,-47
2025-06-28 12:55:00,2485,-46
2025-06-28 13:00:00,2465,-43
2025-06-28 13:05:00,2425,-62
