номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 08:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 08:10:00,2690,-72
2025-07-02 08:15:00,2645,-74
2025-07-02 08:20:00,2650,-57
2025-07-02 08:25:00,2625,-43
2025-07-02 08:30:00,2670,-41
2025-07-02 08:35:00,2700,-43
2025-07-02 08:40:00,2625,-41
2025-07-02 08:45:00,2635,-37
2025-07-02 08:50:00,2600,-47
2025-07-02 08:55:00,2600,-74
2025-07-02 09:00:00,2635,-51
2025-07-02 09:05:00,2700,-57
2025-07-02 09:10:00,2640,-71
2025-07-02 09:15:00,2625,-42
2025-07-02 09:20:00,2650,-37
2025-07-02 09:25:00,2645,-71
2025-07-02 09:30:00,2640,-66
2025-07-02 09:35:00,2645,-49
2025-07-02 09:40:00,2700,-55
2025-07-02 09:45:00,2660,-36
2025-07-02 09:50:00,2600,-53
2025-07-02 09:55:00,2615,-63
2025-07-02 10:00:00,2600,-59
2025-07-02 10:05:00,2660,-72
