номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 11:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 11:40:00,2575,-69
2025-06-28 11:45:00,2575,-62
2025-06-28 11:50:00,2530,-73
2025-06-28 11:55:00,2520,-70
2025-06-28 12:00:00,2535,-68
2025-06-28 12:05:00,2500,-64
2025-06-28 12:10:00,2510,-58
2025-06-28 12:15:00,2535,-39
2025-06-28 12:20:00,2550,-40
2025-06-28 12:25:00,2580,-71
2025-06-28 12:30:00,2545,-68
2025-06-28 12:35:00,2550,-53
2025-06-28 12:40:00,2520,-74
2025-06-28 12:45:00,2510,-74
2025-06-28 12:50:00,2500,-52
2025-06-28 12:55:00,2550,-37
2025-06-28 13:00:00,2535,-52
2025-06-28 13:05:00,2520,-64
2025-06-28 13:10:00,2590,-75
2025-06-28 13:15:00,2585,-68
2025-06-28 13:20:00,2545,-64
2025-06-28 13:25:00,2525,-55
2025-06-28 13:30:00,2510,-63
2025-06-28 13:35:00,2570,-68
