номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 13:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 13:50:00,2470,-44
2025-07-03 13:55:00,2400,-68
2025-07-03 14:00:00,2455,-47
2025-07-03 14:05:00,2440,-61
2025-07-03 14:10:00,2495,-38
2025-07-03 14:15:00,2465,-47
2025-07-03 14:20:00,2455,-45
2025-07-03 14:25:00,2435,-57
2025-07-03 14:30:00,2475,-58
2025-07-03 14:35:00,2440,-71
2025-07-03 14:40:00,2455,-45
2025-07-03 14:45:00,2440,-58
2025-07-03 14:50:00,2445,-54
2025-07-03 14:55:00,2430,-38
2025-07-03 15:00:00,2410,-39
2025-07-03 15:05:00,2450,-72
2025-07-03 15:10:00,2470,-68
2025-07-03 15:15:00,2475,-39
2025-07-03 15:20:00,2460,-51
2025-07-03 15:25:00,2495,-49
2025-07-03 15:30:00,2425,-65
2025-07-03 15:35:00,2465,-62
2025-07-03 15:40:00,2500,-69
2025-07-03 15:45:00,2480,-53
