номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 22:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 22:00:00,2440,-49
2025-06-30 22:05:00,2480,-67
2025-06-30 22:10:00,2405,-41
2025-06-30 22:15:00,2470,-61
2025-06-30 22:20:00,2500,-53
2025-06-30 22:25:00,2495,-57
2025-06-30 22:30:00,2430,-68
2025-06-30 22:35:00,2440,-54
2025-06-30 22:40:00,2410,-44
2025-06-30 22:45:00,2435,-58
2025-06-30 22:50:00,2410,-65
2025-06-30 22:55:00,2400,-70
2025-06-30 23:00:00,2400,-57
2025-06-30 23:05:00,2460,-62
2025-06-30 23:10:00,2430,-71
2025-06-30 23:15:00,2455,-64
2025-06-30 23:20:00,2400,-48
2025-06-30 23:25:00,2455,-57
2025-06-30 23:30:00,2490,-65
2025-06-30 23:35:00,2400,-49
2025-06-30 23:40:00,2410,-45
2025-06-30 23:45:00,2465,-45
2025-06-30 23:50:00,2485,-74
2025-06-30 23:55:00,2455,-54
