номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 15:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 15:10:00,2620,-43
2025-06-25 15:15:00,2625,-69
2025-06-25 15:20:00,2625,-64
2025-06-25 15:25:00,2635,-60
2025-06-25 15:30:00,2630,-47
2025-06-25 15:35:00,2700,-35
2025-06-25 15:40:00,2685,-57
2025-06-25 15:45:00,2660,-43
2025-06-25 15:50:00,2650,-36
2025-06-25 15:55:00,2655,-41
2025-06-25 16:00:00,2695,-63
2025-06-25 16:05:00,2670,-70
2025-06-25 16:10:00,2690,-62
2025-06-25 16:15:00,2625,-49
2025-06-25 16:20:00,2675,-58
2025-06-25 16:25:00,2635,-62
2025-06-25 16:30:00,2670,-35
2025-06-25 16:35:00,2655,-51
2025-06-25 16:40:00,2665,-69
2025-06-25 16:45:00,2640,-75
2025-06-25 16:50:00,2625,-58
2025-06-25 16:55:00,2685,-68
2025-06-25 17:00:00,2650,-68
2025-06-25 17:05:00,2675,-39
