номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 20:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 20:20:00,2425,-75
2025-06-30 20:25:00,2495,-59
2025-06-30 20:30:00,2435,-50
2025-06-30 20:35:00,2430,-65
2025-06-30 20:40:00,2415,-74
2025-06-30 20:45:00,2455,-57
2025-06-30 20:50:00,2420,-46
2025-06-30 20:55:00,2405,-48
2025-06-30 21:00:00,2480,-54
2025-06-30 21:05:00,2485,-61
2025-06-30 21:10:00,2495,-45
2025-06-30 21:15:00,2465,-56
2025-06-30 21:20:00,2440,-70
2025-06-30 21:25:00,2415,-46
2025-06-30 21:30:00,2490,-61
2025-06-30 21:35:00,2435,-36
2025-06-30 21:40:00,2475,-46
2025-06-30 21:45:00,2410,-59
2025-06-30 21:50:00,2475,-65
2025-06-30 21:55:00,2430,-58
2025-06-30 22:00:00,2425,-62
2025-06-30 22:05:00,2420,-47
2025-06-30 22:10:00,2495,-49
2025-06-30 22:15:00,2490,-45
