номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 19:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 19:40:00,2665,-35
2025-07-02 19:45:00,2665,-44
2025-07-02 19:50:00,2630,-62
2025-07-02 19:55:00,2670,-35
2025-07-02 20:00:00,2650,-50
2025-07-02 20:05:00,2625,-57
2025-07-02 20:10:00,2670,-49
2025-07-02 20:15:00,2680,-46
2025-07-02 20:20:00,2680,-44
2025-07-02 20:25:00,2680,-42
2025-07-02 20:30:00,2630,-70
2025-07-02 20:35:00,2610,-48
2025-07-02 20:40:00,2615,-58
2025-07-02 20:45:00,2630,-55
2025-07-02 20:50:00,2670,-50
2025-07-02 20:55:00,2630,-53
2025-07-02 21:00:00,2665,-69
2025-07-02 21:05:00,2690,-56
2025-07-02 21:10:00,2695,-60
2025-07-02 21:15:00,2625,-61
2025-07-02 21:20:00,2600,-37
2025-07-02 21:25:00,2675,-43
2025-07-02 21:30:00,2665,-53
2025-07-02 21:35:00,2610,-56
