номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 02:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 02:20:00,2610,-42
2025-07-01 02:25:00,2635,-51
2025-07-01 02:30:00,2600,-47
2025-07-01 02:35:00,2675,-64
2025-07-01 02:40:00,2655,-47
2025-07-01 02:45:00,2645,-75
2025-07-01 02:50:00,2630,-51
2025-07-01 02:55:00,2610,-64
2025-07-01 03:00:00,2645,-48
2025-07-01 03:05:00,2660,-42
2025-07-01 03:10:00,2605,-73
2025-07-01 03:15:00,2620,-40
2025-07-01 03:20:00,2680,-71
2025-07-01 03:25:00,2600,-55
2025-07-01 03:30:00,2605,-45
2025-07-01 03:35:00,2700,-69
2025-07-01 03:40:00,2610,-54
2025-07-01 03:45:00,2620,-39
2025-07-01 03:50:00,2600,-46
2025-07-01 03:55:00,2675,-45
2025-07-01 04:00:00,2615,-74
2025-07-01 04:05:00,2700,-41
2025-07-01 04:10:00,2645,-47
2025-07-01 04:15:00,2670,-56
