номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 00:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 00:40:00,2685,-40
2025-06-29 00:45:00,2685,-46
2025-06-29 00:50:00,2685,-75
2025-06-29 00:55:00,2640,-67
2025-06-29 01:00:00,2680,-49
2025-06-29 01:05:00,2600,-44
2025-06-29 01:10:00,2655,-66
2025-06-29 01:15:00,2610,-50
2025-06-29 01:20:00,2655,-36
2025-06-29 01:25:00,2630,-44
2025-06-29 01:30:00,2645,-67
2025-06-29 01:35:00,2645,-57
2025-06-29 01:40:00,2605,-52
2025-06-29 01:45:00,2655,-54
2025-06-29 01:50:00,2630,-60
2025-06-29 01:55:00,2660,-69
2025-06-29 02:00:00,2655,-70
2025-06-29 02:05:00,2685,-70
2025-06-29 02:10:00,2640,-67
2025-06-29 02:15:00,2605,-42
2025-06-29 02:20:00,2650,-56
2025-06-29 02:25:00,2600,-58
2025-06-29 02:30:00,2625,-45
2025-06-29 02:35:00,2645,-61
