номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 13:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 13:40:00,2665,-42
2025-07-02 13:45:00,2690,-50
2025-07-02 13:50:00,2605,-35
2025-07-02 13:55:00,2670,-58
2025-07-02 14:00:00,2665,-60
2025-07-02 14:05:00,2640,-73
2025-07-02 14:10:00,2660,-55
2025-07-02 14:15:00,2615,-54
2025-07-02 14:20:00,2685,-67
2025-07-02 14:25:00,2700,-44
2025-07-02 14:30:00,2650,-74
2025-07-02 14:35:00,2675,-54
2025-07-02 14:40:00,2655,-73
2025-07-02 14:45:00,2685,-59
2025-07-02 14:50:00,2625,-53
2025-07-02 14:55:00,2630,-54
2025-07-02 15:00:00,2660,-75
2025-07-02 15:05:00,2700,-46
2025-07-02 15:10:00,2655,-48
2025-07-02 15:15:00,2605,-50
2025-07-02 15:20:00,2625,-67
2025-07-02 15:25:00,2700,-37
2025-07-02 15:30:00,2650,-39
2025-07-02 15:35:00,2690,-53
