номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 09:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 09:50:00,2540,-58
2025-06-30 09:55:00,2545,-61
2025-06-30 10:00:00,2505,-53
2025-06-30 10:05:00,2565,-54
2025-06-30 10:10:00,2565,-62
2025-06-30 10:15:00,2560,-72
2025-06-30 10:20:00,2595,-39
2025-06-30 10:25:00,2540,-74
2025-06-30 10:30:00,2590,-72
2025-06-30 10:35:00,2590,-35
2025-06-30 10:40:00,2520,-49
2025-06-30 10:45:00,2590,-71
2025-06-30 10:50:00,2550,-64
2025-06-30 10:55:00,2595,-41
2025-06-30 11:00:00,2580,-62
2025-06-30 11:05:00,2505,-63
2025-06-30 11:10:00,2555,-63
2025-06-30 11:15:00,2540,-66
2025-06-30 11:20:00,2595,-41
2025-06-30 11:25:00,2585,-45
2025-06-30 11:30:00,2535,-75
2025-06-30 11:35:00,2580,-44
2025-06-30 11:40:00,2540,-54
2025-06-30 11:45:00,2515,-58
