номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 01:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 01:40:00,2480,-37
2025-06-30 01:45:00,2455,-57
2025-06-30 01:50:00,2500,-63
2025-06-30 01:55:00,2490,-44
2025-06-30 02:00:00,2430,-70
2025-06-30 02:05:00,2400,-54
2025-06-30 02:10:00,2435,-67
2025-06-30 02:15:00,2410,-43
2025-06-30 02:20:00,2435,-62
2025-06-30 02:25:00,2445,-50
2025-06-30 02:30:00,2425,-61
2025-06-30 02:35:00,2490,-65
2025-06-30 02:40:00,2480,-69
2025-06-30 02:45:00,2450,-35
2025-06-30 02:50:00,2440,-60
2025-06-30 02:55:00,2410,-75
2025-06-30 03:00:00,2415,-44
2025-06-30 03:05:00,2470,-50
2025-06-30 03:10:00,2425,-51
2025-06-30 03:15:00,2450,-45
2025-06-30 03:20:00,2445,-69
2025-06-30 03:25:00,2425,-52
2025-06-30 03:30:00,2455,-52
2025-06-30 03:35:00,2420,-59
