номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 09:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 09:30:00,2510,-40
2025-06-27 09:35:00,2570,-45
2025-06-27 09:40:00,2590,-58
2025-06-27 09:45:00,2545,-41
2025-06-27 09:50:00,2595,-71
2025-06-27 09:55:00,2515,-73
2025-06-27 10:00:00,2535,-48
2025-06-27 10:05:00,2565,-35
2025-06-27 10:10:00,2550,-59
2025-06-27 10:15:00,2515,-37
2025-06-27 10:20:00,2600,-51
2025-06-27 10:25:00,2530,-48
2025-06-27 10:30:00,2510,-36
2025-06-27 10:35:00,2590,-66
2025-06-27 10:40:00,2575,-58
2025-06-27 10:45:00,2570,-74
2025-06-27 10:50:00,2515,-62
2025-06-27 10:55:00,2560,-41
2025-06-27 11:00:00,2590,-51
2025-06-27 11:05:00,2580,-50
2025-06-27 11:10:00,2510,-43
2025-06-27 11:15:00,2590,-40
2025-06-27 11:20:00,2540,-37
2025-06-27 11:25:00,2555,-75
