номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 09:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 09:20:00,2430,-46
2025-06-29 09:25:00,2475,-67
2025-06-29 09:30:00,2405,-55
2025-06-29 09:35:00,2400,-55
2025-06-29 09:40:00,2500,-38
2025-06-29 09:45:00,2465,-52
2025-06-29 09:50:00,2475,-41
2025-06-29 09:55:00,2475,-54
2025-06-29 10:00:00,2495,-44
2025-06-29 10:05:00,2465,-46
2025-06-29 10:10:00,2445,-54
2025-06-29 10:15:00,2470,-70
2025-06-29 10:20:00,2465,-59
2025-06-29 10:25:00,2420,-54
2025-06-29 10:30:00,2470,-52
2025-06-29 10:35:00,2445,-35
2025-06-29 10:40:00,2450,-56
2025-06-29 10:45:00,2490,-45
2025-06-29 10:50:00,2450,-40
2025-06-29 10:55:00,2415,-39
2025-06-29 11:00:00,2485,-49
2025-06-29 11:05:00,2500,-59
2025-06-29 11:10:00,2405,-49
2025-06-29 11:15:00,2410,-69
