номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 15:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-03 15:40:00,2505,-57
2025-07-03 15:45:00,2540,-38
2025-07-03 15:50:00,2600,-46
2025-07-03 15:55:00,2595,-36
2025-07-03 16:00:00,2500,-35
2025-07-03 16:05:00,2515,-59
2025-07-03 16:10:00,2575,-48
2025-07-03 16:15:00,2565,-62
2025-07-03 16:20:00,2590,-44
2025-07-03 16:25:00,2590,-53
2025-07-03 16:30:00,2500,-47
2025-07-03 16:35:00,2600,-67
2025-07-03 16:40:00,2515,-65
2025-07-03 16:45:00,2595,-64
2025-07-03 16:50:00,2525,-71
2025-07-03 16:55:00,2590,-58
2025-07-03 17:00:00,2540,-73
2025-07-03 17:05:00,2520,-38
2025-07-03 17:10:00,2545,-35
2025-07-03 17:15:00,2530,-46
2025-07-03 17:20:00,2520,-66
2025-07-03 17:25:00,2555,-54
2025-07-03 17:30:00,2500,-39
2025-07-03 17:35:00,2535,-71
