номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 14:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-28 14:30:00,2645,-60
2025-06-28 14:35:00,2670,-75
2025-06-28 14:40:00,2625,-63
2025-06-28 14:45:00,2700,-37
2025-06-28 14:50:00,2675,-69
2025-06-28 14:55:00,2660,-35
2025-06-28 15:00:00,2600,-39
2025-06-28 15:05:00,2650,-70
2025-06-28 15:10:00,2655,-42
2025-06-28 15:15:00,2655,-46
2025-06-28 15:20:00,2600,-50
2025-06-28 15:25:00,2675,-62
2025-06-28 15:30:00,2620,-71
2025-06-28 15:35:00,2605,-51
2025-06-28 15:40:00,2670,-46
2025-06-28 15:45:00,2625,-41
2025-06-28 15:50:00,2690,-36
2025-06-28 15:55:00,2660,-48
2025-06-28 16:00:00,2625,-56
2025-06-28 16:05:00,2635,-53
2025-06-28 16:10:00,2670,-49
2025-06-28 16:15:00,2655,-55
2025-06-28 16:20:00,2695,-50
2025-06-28 16:25:00,2690,-51
