номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 12:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-25 12:30:00,2575,-61
2025-06-25 12:35:00,2500,-59
2025-06-25 12:40:00,2555,-44
2025-06-25 12:45:00,2530,-39
2025-06-25 12:50:00,2580,-37
2025-06-25 12:55:00,2595,-47
2025-06-25 13:00:00,2550,-70
2025-06-25 13:05:00,2545,-35
2025-06-25 13:10:00,2565,-40
2025-06-25 13:15:00,2515,-46
2025-06-25 13:20:00,2595,-67
2025-06-25 13:25:00,2595,-72
2025-06-25 13:30:00,2565,-60
2025-06-25 13:35:00,2585,-41
2025-06-25 13:40:00,2525,-69
2025-06-25 13:45:00,2545,-49
2025-06-25 13:50:00,2530,-47
2025-06-25 13:55:00,2555,-42
2025-06-25 14:00:00,2570,-37
2025-06-25 14:05:00,2550,-52
2025-06-25 14:10:00,2595,-36
2025-06-25 14:15:00,2545,-64
2025-06-25 14:20:00,2595,-67
2025-06-25 14:25:00,2545,-56
