номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 23:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 23:20:00,2435,-53
2025-07-03 23:25:00,2480,-39
2025-07-03 23:30:00,2440,-53
2025-07-03 23:35:00,2495,-64
2025-07-03 23:40:00,2430,-52
2025-07-03 23:45:00,2410,-60
2025-07-03 23:50:00,2485,-38
2025-07-03 23:55:00,2470,-70
2025-07-04 00:00:00,2490,-75
2025-07-04 00:05:00,2480,-74
2025-07-04 00:10:00,2445,-53
2025-07-04 00:15:00,2420,-61
2025-07-04 00:20:00,2415,-52
2025-07-04 00:25:00,2445,-35
2025-07-04 00:30:00,2450,-72
2025-07-04 00:35:00,2420,-45
2025-07-04 00:40:00,2405,-44
2025-07-04 00:45:00,2425,-66
2025-07-04 00:50:00,2435,-56
2025-07-04 00:55:00,2455,-57
2025-07-04 01:00:00,2445,-38
2025-07-04 01:05:00,2480,-69
2025-07-04 01:10:00,2485,-49
2025-07-04 01:15:00,2405,-39
