номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 06:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 06:40:00,2565,-50
2025-07-04 06:45:00,2600,-36
2025-07-04 06:50:00,2530,-51
2025-07-04 06:55:00,2565,-46
2025-07-04 07:00:00,2575,-48
2025-07-04 07:05:00,2540,-43
2025-07-04 07:10:00,2600,-64
2025-07-04 07:15:00,2590,-60
2025-07-04 07:20:00,2570,-44
2025-07-04 07:25:00,2510,-44
2025-07-04 07:30:00,2510,-62
2025-07-04 07:35:00,2595,-41
2025-07-04 07:40:00,2530,-51
2025-07-04 07:45:00,2580,-52
2025-07-04 07:50:00,2535,-43
2025-07-04 07:55:00,2535,-57
2025-07-04 08:00:00,2550,-46
2025-07-04 08:05:00,2520,-60
2025-07-04 08:10:00,2595,-62
2025-07-04 08:15:00,2600,-37
2025-07-04 08:20:00,2530,-68
2025-07-04 08:25:00,2565,-71
2025-07-04 08:30:00,2585,-45
2025-07-04 08:35:00,2555,-58
