номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 11:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 11:50:00,2690,-43
2025-06-25 11:55:00,2610,-75
2025-06-25 12:00:00,2600,-53
2025-06-25 12:05:00,2645,-44
2025-06-25 12:10:00,2695,-48
2025-06-25 12:15:00,2680,-55
2025-06-25 12:20:00,2635,-50
2025-06-25 12:25:00,2625,-48
2025-06-25 12:30:00,2660,-40
2025-06-25 12:35:00,2640,-66
2025-06-25 12:40:00,2695,-56
2025-06-25 12:45:00,2675,-48
2025-06-25 12:50:00,2635,-57
2025-06-25 12:55:00,2700,-60
2025-06-25 13:00:00,2645,-48
2025-06-25 13:05:00,2650,-56
2025-06-25 13:10:00,2605,-49
2025-06-25 13:15:00,2615,-48
2025-06-25 13:20:00,2640,-39
2025-06-25 13:25:00,2635,-42
2025-06-25 13:30:00,2675,-41
2025-06-25 13:35:00,2690,-65
2025-06-25 13:40:00,2695,-42
2025-06-25 13:45:00,2620,-49
