номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 09:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 09:20:00,2405,-70
2025-06-28 09:25:00,2500,-35
2025-06-28 09:30:00,2400,-74
2025-06-28 09:35:00,2445,-74
2025-06-28 09:40:00,2450,-50
2025-06-28 09:45:00,2435,-61
2025-06-28 09:50:00,2415,-62
2025-06-28 09:55:00,2495,-71
2025-06-28 10:00:00,2475,-66
2025-06-28 10:05:00,2480,-59
2025-06-28 10:10:00,2430,-52
2025-06-28 10:15:00,2430,-47
2025-06-28 10:20:00,2445,-64
2025-06-28 10:25:00,2415,-51
2025-06-28 10:30:00,2435,-37
2025-06-28 10:35:00,2485,-62
2025-06-28 10:40:00,2420,-75
2025-06-28 10:45:00,2485,-37
2025-06-28 10:50:00,2440,-62
2025-06-28 10:55:00,2490,-40
2025-06-28 11:00:00,2500,-41
2025-06-28 11:05:00,2460,-72
2025-06-28 11:10:00,2460,-52
2025-06-28 11:15:00,2445,-46
