номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 09:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 09:30:00,2510,-63
2025-07-01 09:35:00,2580,-48
2025-07-01 09:40:00,2510,-67
2025-07-01 09:45:00,2515,-44
2025-07-01 09:50:00,2600,-52
2025-07-01 09:55:00,2580,-57
2025-07-01 10:00:00,2585,-49
2025-07-01 10:05:00,2550,-43
2025-07-01 10:10:00,2525,-63
2025-07-01 10:15:00,2585,-74
2025-07-01 10:20:00,2585,-72
2025-07-01 10:25:00,2510,-62
2025-07-01 10:30:00,2530,-48
2025-07-01 10:35:00,2510,-50
2025-07-01 10:40:00,2550,-73
2025-07-01 10:45:00,2580,-59
2025-07-01 10:50:00,2600,-48
2025-07-01 10:55:00,2575,-69
2025-07-01 11:00:00,2565,-51
2025-07-01 11:05:00,2525,-54
2025-07-01 11:10:00,2575,-40
2025-07-01 11:15:00,2595,-36
2025-07-01 11:20:00,2515,-54
2025-07-01 11:25:00,2505,-42
