номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 03:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 03:40:00,2500,-50
2025-06-26 03:45:00,2415,-52
2025-06-26 03:50:00,2485,-58
2025-06-26 03:55:00,2495,-40
2025-06-26 04:00:00,2405,-65
2025-06-26 04:05:00,2455,-61
2025-06-26 04:10:00,2430,-74
2025-06-26 04:15:00,2410,-74
2025-06-26 04:20:00,2460,-44
2025-06-26 04:25:00,2400,-61
2025-06-26 04:30:00,2435,-75
2025-06-26 04:35:00,2445,-41
2025-06-26 04:40:00,2500,-69
2025-06-26 04:45:00,2425,-68
2025-06-26 04:50:00,2400,-47
2025-06-26 04:55:00,2500,-49
2025-06-26 05:00:00,2465,-48
2025-06-26 05:05:00,2420,-50
2025-06-26 05:10:00,2500,-45
2025-06-26 05:15:00,2460,-75
2025-06-26 05:20:00,2440,-41
2025-06-26 05:25:00,2500,-38
2025-06-26 05:30:00,2485,-35
2025-06-26 05:35:00,2410,-45
