номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 03:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 03:50:00,2655,-41
2025-07-01 03:55:00,2630,-60
2025-07-01 04:00:00,2635,-65
2025-07-01 04:05:00,2675,-49
2025-07-01 04:10:00,2655,-62
2025-07-01 04:15:00,2630,-65
2025-07-01 04:20:00,2640,-67
2025-07-01 04:25:00,2690,-46
2025-07-01 04:30:00,2600,-39
2025-07-01 04:35:00,2650,-72
2025-07-01 04:40:00,2650,-62
2025-07-01 04:45:00,2640,-53
2025-07-01 04:50:00,2660,-50
2025-07-01 04:55:00,2650,-62
2025-07-01 05:00:00,2630,-44
2025-07-01 05:05:00,2685,-38
2025-07-01 05:10:00,2635,-44
2025-07-01 05:15:00,2655,-45
2025-07-01 05:20:00,2650,-65
2025-07-01 05:25:00,2685,-39
2025-07-01 05:30:00,2645,-62
2025-07-01 05:35:00,2700,-69
2025-07-01 05:40:00,2625,-73
2025-07-01 05:45:00,2695,-56
