номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 14:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 14:50:00,2600,-63
2025-07-02 14:55:00,2525,-72
2025-07-02 15:00:00,2540,-47
2025-07-02 15:05:00,2575,-63
2025-07-02 15:10:00,2520,-52
2025-07-02 15:15:00,2520,-45
2025-07-02 15:20:00,2595,-52
2025-07-02 15:25:00,2515,-54
2025-07-02 15:30:00,2585,-69
2025-07-02 15:35:00,2505,-74
2025-07-02 15:40:00,2505,-37
2025-07-02 15:45:00,2545,-58
2025-07-02 15:50:00,2555,-71
2025-07-02 15:55:00,2575,-69
2025-07-02 16:00:00,2590,-74
2025-07-02 16:05:00,2580,-74
2025-07-02 16:10:00,2560,-64
2025-07-02 16:15:00,2565,-46
2025-07-02 16:20:00,2525,-66
2025-07-02 16:25:00,2505,-66
2025-07-02 16:30:00,2515,-38
2025-07-02 16:35:00,2580,-43
2025-07-02 16:40:00,2580,-52
2025-07-02 16:45:00,2590,-74
