номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 05:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 05:20:00,2580,-56
2025-07-04 05:25:00,2500,-40
2025-07-04 05:30:00,2600,-63
2025-07-04 05:35:00,2590,-37
2025-07-04 05:40:00,2530,-61
2025-07-04 05:45:00,2505,-41
2025-07-04 05:50:00,2560,-60
2025-07-04 05:55:00,2585,-46
2025-07-04 06:00:00,2510,-74
2025-07-04 06:05:00,2565,-40
2025-07-04 06:10:00,2530,-55
2025-07-04 06:15:00,2540,-59
2025-07-04 06:20:00,2600,-46
2025-07-04 06:25:00,2600,-68
2025-07-04 06:30:00,2520,-36
2025-07-04 06:35:00,2500,-58
2025-07-04 06:40:00,2535,-48
2025-07-04 06:45:00,2600,-72
2025-07-04 06:50:00,2500,-74
2025-07-04 06:55:00,2555,-55
2025-07-04 07:00:00,2530,-64
2025-07-04 07:05:00,2530,-50
2025-07-04 07:10:00,2575,-52
2025-07-04 07:15:00,2505,-41
