номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 00:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 00:00:00,2635,-40
2025-06-29 00:05:00,2670,-41
2025-06-29 00:10:00,2600,-52
2025-06-29 00:15:00,2685,-57
2025-06-29 00:20:00,2660,-66
2025-06-29 00:25:00,2630,-67
2025-06-29 00:30:00,2700,-50
2025-06-29 00:35:00,2640,-61
2025-06-29 00:40:00,2620,-50
2025-06-29 00:45:00,2675,-57
2025-06-29 00:50:00,2675,-64
2025-06-29 00:55:00,2620,-50
2025-06-29 01:00:00,2700,-36
2025-06-29 01:05:00,2690,-68
2025-06-29 01:10:00,2605,-47
2025-06-29 01:15:00,2600,-39
2025-06-29 01:20:00,2700,-53
2025-06-29 01:25:00,2695,-63
2025-06-29 01:30:00,2685,-42
2025-06-29 01:35:00,2695,-69
2025-06-29 01:40:00,2600,-57
2025-06-29 01:45:00,2670,-38
2025-06-29 01:50:00,2600,-47
2025-06-29 01:55:00,2615,-74
