номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 08:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 08:00:00,2635,-67
2025-07-01 08:05:00,2600,-47
2025-07-01 08:10:00,2680,-62
2025-07-01 08:15:00,2655,-69
2025-07-01 08:20:00,2685,-40
2025-07-01 08:25:00,2700,-48
2025-07-01 08:30:00,2665,-52
2025-07-01 08:35:00,2640,-40
2025-07-01 08:40:00,2675,-40
2025-07-01 08:45:00,2600,-38
2025-07-01 08:50:00,2620,-68
2025-07-01 08:55:00,2645,-58
2025-07-01 09:00:00,2635,-49
2025-07-01 09:05:00,2645,-62
2025-07-01 09:10:00,2700,-59
2025-07-01 09:15:00,2645,-48
2025-07-01 09:20:00,2645,-58
2025-07-01 09:25:00,2675,-38
2025-07-01 09:30:00,2655,-40
2025-07-01 09:35:00,2605,-72
2025-07-01 09:40:00,2690,-50
2025-07-01 09:45:00,2645,-70
2025-07-01 09:50:00,2650,-44
2025-07-01 09:55:00,2610,-73
