номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 13:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 13:20:00,2600,-41
2025-06-29 13:25:00,2685,-52
2025-06-29 13:30:00,2670,-59
2025-06-29 13:35:00,2695,-60
2025-06-29 13:40:00,2695,-49
2025-06-29 13:45:00,2650,-45
2025-06-29 13:50:00,2665,-75
2025-06-29 13:55:00,2665,-61
2025-06-29 14:00:00,2700,-73
2025-06-29 14:05:00,2680,-48
2025-06-29 14:10:00,2690,-63
2025-06-29 14:15:00,2635,-66
2025-06-29 14:20:00,2650,-56
2025-06-29 14:25:00,2655,-59
2025-06-29 14:30:00,2620,-36
2025-06-29 14:35:00,2665,-46
2025-06-29 14:40:00,2620,-46
2025-06-29 14:45:00,2600,-50
2025-06-29 14:50:00,2645,-49
2025-06-29 14:55:00,2700,-38
2025-06-29 15:00:00,2670,-45
2025-06-29 15:05:00,2625,-47
2025-06-29 15:10:00,2660,-41
2025-06-29 15:15:00,2675,-43
