номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 19:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 19:50:00,2485,-64
2025-07-01 19:55:00,2440,-70
2025-07-01 20:00:00,2485,-72
2025-07-01 20:05:00,2450,-36
2025-07-01 20:10:00,2490,-72
2025-07-01 20:15:00,2435,-49
2025-07-01 20:20:00,2470,-42
2025-07-01 20:25:00,2460,-66
2025-07-01 20:30:00,2480,-45
2025-07-01 20:35:00,2445,-39
2025-07-01 20:40:00,2425,-61
2025-07-01 20:45:00,2475,-71
2025-07-01 20:50:00,2405,-59
2025-07-01 20:55:00,2420,-43
2025-07-01 21:00:00,2435,-57
2025-07-01 21:05:00,2455,-71
2025-07-01 21:10:00,2400,-52
2025-07-01 21:15:00,2400,-60
2025-07-01 21:20:00,2465,-44
2025-07-01 21:25:00,2490,-37
2025-07-01 21:30:00,2460,-39
2025-07-01 21:35:00,2405,-45
2025-07-01 21:40:00,2405,-46
2025-07-01 21:45:00,2465,-67
