номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 12:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 12:20:00,2640,-40
2025-06-27 12:25:00,2665,-48
2025-06-27 12:30:00,2635,-48
2025-06-27 12:35:00,2620,-43
2025-06-27 12:40:00,2655,-38
2025-06-27 12:45:00,2605,-65
2025-06-27 12:50:00,2615,-35
2025-06-27 12:55:00,2650,-43
2025-06-27 13:00:00,2685,-54
2025-06-27 13:05:00,2700,-70
2025-06-27 13:10:00,2700,-75
2025-06-27 13:15:00,2670,-64
2025-06-27 13:20:00,2625,-68
2025-06-27 13:25:00,2700,-47
2025-06-27 13:30:00,2650,-57
2025-06-27 13:35:00,2605,-45
2025-06-27 13:40:00,2655,-70
2025-06-27 13:45:00,2685,-64
2025-06-27 13:50:00,2655,-47
2025-06-27 13:55:00,2600,-64
2025-06-27 14:00:00,2695,-39
2025-06-27 14:05:00,2600,-35
2025-06-27 14:10:00,2700,-38
2025-06-27 14:15:00,2660,-55
