номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 12:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-27 12:20:00,2460,-74
2025-06-27 12:25:00,2495,-48
2025-06-27 12:30:00,2430,-56
2025-06-27 12:35:00,2465,-44
2025-06-27 12:40:00,2460,-59
2025-06-27 12:45:00,2405,-64
2025-06-27 12:50:00,2450,-48
2025-06-27 12:55:00,2465,-54
2025-06-27 13:00:00,2440,-62
2025-06-27 13:05:00,2415,-51
2025-06-27 13:10:00,2410,-66
2025-06-27 13:15:00,2495,-48
2025-06-27 13:20:00,2495,-62
2025-06-27 13:25:00,2450,-52
2025-06-27 13:30:00,2415,-51
2025-06-27 13:35:00,2475,-75
2025-06-27 13:40:00,2425,-41
2025-06-27 13:45:00,2475,-75
2025-06-27 13:50:00,2435,-64
2025-06-27 13:55:00,2425,-59
2025-06-27 14:00:00,2435,-45
2025-06-27 14:05:00,2480,-38
2025-06-27 14:10:00,2435,-47
2025-06-27 14:15:00,2475,-75
