номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 19:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-03 19:20:00,2630,-52
2025-07-03 19:25:00,2645,-45
2025-07-03 19:30:00,2630,-49
2025-07-03 19:35:00,2640,-49
2025-07-03 19:40:00,2615,-68
2025-07-03 19:45:00,2615,-72
2025-07-03 19:50:00,2680,-68
2025-07-03 19:55:00,2605,-36
2025-07-03 20:00:00,2650,-42
2025-07-03 20:05:00,2630,-73
2025-07-03 20:10:00,2620,-67
2025-07-03 20:15:00,2615,-55
2025-07-03 20:20:00,2610,-42
2025-07-03 20:25:00,2690,-50
2025-07-03 20:30:00,2650,-50
2025-07-03 20:35:00,2600,-60
2025-07-03 20:40:00,2655,-59
2025-07-03 20:45:00,2600,-62
2025-07-03 20:50:00,2660,-46
2025-07-03 20:55:00,2645,-70
2025-07-03 21:00:00,2645,-67
2025-07-03 21:05:00,2605,-65
2025-07-03 21:10:00,2610,-61
2025-07-03 21:15:00,2690,-56
